"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"1835","49.989744","192.168.48.130","192.168.48.133","TCP","48750","66","0x0010","21","67","0.000109000","48750  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266235129 TSecr=359847411"
"1836","49.989794","192.168.48.133","192.168.48.130","TCP","21","74","0x0012","48752","68","0.000050000","21  >  48752 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359847411 TSecr=4266235129 WS=128"
"1837","49.989842","192.168.48.130","192.168.48.133","TCP","48752","66","0x0010","21","68","0.000048000","48752  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266235130 TSecr=359847411"
"1838","49.991348","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48698","59","0.001506000","Response: 220 (vsFTPd 3.0.5)"
"1839","49.991546","192.168.48.130","192.168.48.133","TCP","48698","66","0x0010","21","59","0.000198000","48698  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235131 TSecr=359847413"
"1840","49.992236","192.168.48.130","192.168.48.133","FTP","48638","82","0x0018","21","53","0.000690000","Request: PASS alejandro"
"1841","49.992428","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48638","53","0.000192000","21  >  48638 [ACK] Seq=55 Ack=29 Win=65280 Len=0 TSval=359847414 TSecr=4266235132"
"1842","50.008878","192.168.48.130","192.168.48.133","FTP","48648","79","0x0018","21","54","0.016450000","Request: PASS buster"
"1843","50.009034","192.168.48.133","192.168.48.130","TCP","21","66","0x0010","48648","54","0.000156000","21  >  48648 [ACK] Seq=55 Ack=26 Win=65280 Len=0 TSval=359847430 TSecr=4266235149"
"1844","50.018300","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48690","58","0.009266000","Response: 220 (vsFTPd 3.0.5)"
"1845","50.018491","192.168.48.130","192.168.48.133","TCP","48690","66","0x0010","21","58","0.000191000","48690  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235158 TSecr=359847440"
"1846","50.020810","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48718","63","0.002319000","Response: 220 (vsFTPd 3.0.5)"
"1847","50.020938","192.168.48.130","192.168.48.133","TCP","48718","66","0x0010","21","63","0.000128000","48718  >  21 [ACK] Seq=1 Ack=21 Win=64256 Len=0 TSval=4266235161 TSecr=359847442"
"1848","50.023318","192.168.48.133","192.168.48.130","FTP","21","86","0x0018","48742","65","0.002380000","Response: 220 (vsFTPd 3.0.5)"
