"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"130","25.919052","192.168.73.128","192.168.73.1","UDP","20000","368","","10000","","0.002330000","20000  >  10000 Len=326"
"131","25.921840","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.002788000","Client: Encrypted packet (len=36)"
"132","25.922440","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000600000","Server: Encrypted packet (len=36)"
"133","25.923920","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","0.001480000","20001  >  10001 Len=326"
"134","25.926220","192.168.73.128","192.168.73.1","UDP","20000","368","","10000","","0.002300000","20000  >  10000 Len=326"
"135","25.931010","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","0.004790000","20001  >  10001 Len=326"
"136","25.978107","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.047097000","49724  >  22 [ACK] Seq=2426 Ack=4483 Win=2101504 Len=0"
"137","26.041656","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.063549000","Client: Encrypted packet (len=36)"
"138","26.042059","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000403000","Server: Encrypted packet (len=36)"
"139","26.087438","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.045379000","49724  >  22 [ACK] Seq=2462 Ack=4519 Win=2101504 Len=0"
"140","26.152925","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.065487000","Client: Encrypted packet (len=36)"
"141","26.153479","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000554000","Server: Encrypted packet (len=36)"
"142","26.175662","192.168.48.133","192.168.48.1","TCP","51268","74","0x0002","53","3","0.022183000","[TCP Retransmission] 51268  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386365529 TSecr=0 WS=128"
"143","26.196613","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.020951000","49724  >  22 [ACK] Seq=2498 Ack=4555 Win=2101504 Len=0"
