protocol,source_port,length,tcp_flags,dst_port,delta_time,info,label
20,80.0,60,4,10355.0,2.4e-05,28483,1
20,20270.0,60,1,80.0,2.2e-05,2613,1
20,54551.0,60,1,80.0,2e-05,24221,1
20,80.0,60,4,21608.0,2.7e-05,29374,1
20,55132.0,60,1,80.0,2.1e-05,24360,1
20,31349.0,60,1,80.0,2.2e-05,7203,1
20,80.0,60,4,24681.0,2.2e-05,29581,1
20,80.0,60,4,51231.0,2.2e-05,33820,1
20,80.0,60,4,27303.0,5e-05,29785,1
20,80.0,60,4,25688.0,2.2e-05,29659,1
20,15408.0,60,0,80.0,2.2e-05,1183,1
20,6797.0,60,1,80.0,2.2e-05,28217,1
20,80.0,60,4,35747.0,2.1e-05,31260,1
20,16866.0,60,1,80.0,2.1e-05,1472,1
20,21628.0,60,1,80.0,2.7e-05,3476,1
20,61541.0,60,1,80.0,2.2e-05,27473,1
20,27891.0,60,1,80.0,5.9e-05,6490,1
20,13427.0,60,0,80.0,2.2e-05,754,1
20,33617.0,60,0,80.0,2.3e-05,8109,1
20,5361.0,60,1,80.0,2.7e-05,23914,1
20,54224.0,60,0,80.0,3.4e-05,24169,1
20,4235.0,60,0,80.0,2.3e-05,39518,1
20,80.0,60,4,4477.0,2.2e-05,32350,1
20,24567.0,60,0,80.0,2.2e-05,38860,1
20,7538.0,60,0,80.0,2.2e-05,40114,1
20,80.0,60,4,34550.0,4.9e-05,30297,1
20,40008.0,60,1,80.0,2.1e-05,16984,1
20,42235.0,60,1,80.0,2.2e-05,17641,1
20,42339.0,60,1,80.0,5.2e-05,17714,1
20,16212.0,60,0,80.0,2.4e-05,38554,1
20,45917.0,60,0,80.0,2.1e-05,20112,1
20,54850.0,60,1,80.0,2.2e-05,24296,1
20,80.0,60,4,53038.0,2.2e-05,33954,1
20,80.0,60,4,41548.0,2.2e-05,31921,1
20,39355.0,60,1,80.0,2.2e-05,16846,1
20,42492.0,60,1,80.0,2.2e-05,17842,1
20,35528.0,60,1,80.0,2.2e-05,9418,1
20,80.0,60,4,3225.0,4.9e-05,30127,1
20,80.0,60,4,31681.0,2.2e-05,30091,1
20,6211.0,60,0,80.0,5.1e-05,40082,1
20,45954.0,60,1,80.0,2.2e-05,20151,1
20,51792.0,60,1,80.0,2.2e-05,23425,1
20,44598.0,60,1,80.0,2.2e-05,18669,1
20,80.0,60,4,32722.0,2.1e-05,30165,1
20,6769.0,60,0,80.0,2.1e-05,40094,1
20,80.0,60,4,20691.0,2.4e-05,29308,1
20,3784.0,60,0,80.0,4.8e-05,10413,1
20,2924.0,60,0,80.0,3e-05,6779,1
20,8004.0,60,1,80.0,2.4e-05,35804,1
20,57792.0,60,1,80.0,2e-05,25981,1
20,32169.0,60,0,80.0,5e-05,7398,1
20,80.0,60,4,16546.0,2.2e-05,28937,1
20,25118.0,60,0,80.0,2.1e-05,5908,1
20,6088.0,60,0,80.0,2.3e-05,27348,1
20,63604.0,60,1,80.0,5.1e-05,27825,1
20,28842.0,60,1,80.0,2.4e-05,6693,1
20,80.0,60,4,7826.0,2.4e-05,35659,1
20,80.0,60,4,13960.0,2.7e-05,28756,1
20,5557.0,60,0,80.0,2.6e-05,24581,1
20,5480.0,60,0,80.0,2.5e-05,24285,1
20,80.0,60,4,43468.0,2.2e-05,32263,1
20,80.0,60,4,58033.0,2.3e-05,34969,1
20,80.0,60,4,56307.0,2.2e-05,34755,1
20,80.0,60,4,52077.0,2.7e-05,33886,1
20,80.0,60,4,52951.0,2.2e-05,33949,1
20,80.0,60,4,17825.0,2.1e-05,29026,1
20,24716.0,60,0,80.0,2.3e-05,5826,1
20,44318.0,60,0,80.0,2.2e-05,18587,1
20,80.0,60,4,42079.0,2.1e-05,31977,1
20,80.0,60,4,28828.0,2e-05,29893,1
20,53371.0,60,1,80.0,2.2e-05,23812,1
20,23165.0,60,1,80.0,2.1e-05,5486,1
20,44151.0,60,0,80.0,2.3e-05,39568,1
20,27373.0,60,0,80.0,2.2e-05,38953,1
20,5567.0,60,1,80.0,2e-05,24662,1
20,80.0,60,4,54262.0,2.2e-05,34035,1
20,13558.0,60,1,80.0,2.3e-05,783,1
20,49008.0,60,1,80.0,2.1e-05,21535,1
20,80.0,60,4,54725.0,2.1e-05,34076,1
20,39750.0,60,0,80.0,2.3e-05,16928,1
20,20219.0,60,1,80.0,2.4e-05,2601,1
20,40118.0,60,1,80.0,2.1e-05,17010,1
20,10936.0,60,0,80.0,2.9e-05,38376,1
20,22685.0,60,1,80.0,2.4e-05,4464,1
20,80.0,60,4,40263.0,2.2e-05,31809,1
20,54909.0,60,1,80.0,2e-05,24304,1
20,57071.0,60,0,80.0,2.2e-05,25824,1
20,80.0,60,4,2265.0,5e-05,29444,1
20,32811.0,60,1,80.0,2.2e-05,7517,1
20,80.0,60,4,22832.0,2.2e-05,29457,1
20,80.0,60,4,28323.0,2.2e-05,29850,1
20,11501.0,60,1,80.0,2.1e-05,311,1
20,21446.0,60,1,80.0,2.2e-05,3436,1
20,80.0,60,4,46767.0,5e-05,33003,1
20,14450.0,60,1,80.0,2.2e-05,985,1
20,80.0,60,4,60244.0,2.2e-05,35093,1
20,14238.0,60,0,80.0,2e-05,38482,1
20,36534.0,60,0,80.0,2.4e-05,10138,1
20,41293.0,60,0,80.0,2.2e-05,17358,1
20,7140.0,60,0,80.0,2.2e-05,40103,1
20,9114.0,60,0,80.0,2.2e-05,36042,1
20,80.0,60,4,4266.0,2.2e-05,32200,1
20,31500.0,60,1,80.0,2.2e-05,7239,1
20,15002.0,60,0,80.0,2.1e-05,38509,1
20,44104.0,60,0,80.0,2.2e-05,39567,1
20,33537.0,60,1,80.0,2.2e-05,8088,1
20,12564.0,60,0,80.0,2.1e-05,38423,1
20,24128.0,60,1,80.0,2.1e-05,5700,1
20,13837.0,60,1,80.0,2.6e-05,846,1
20,80.0,60,4,55827.0,2.5e-05,34416,1
20,39676.0,60,1,80.0,2.2e-05,16911,1
20,36903.0,60,0,80.0,2.1e-05,10224,1
20,80.0,60,4,2661.0,2.3e-05,29728,1
20,80.0,60,4,3689.0,4.9e-05,31573,1
20,80.0,60,4,2125.0,2.2e-05,29346,1
20,51901.0,60,0,80.0,2.2e-05,39839,1
20,28172.0,60,1,80.0,2.1e-05,6569,1
20,80.0,60,4,15401.0,5e-05,28860,1
20,20364.0,60,1,80.0,2.2e-05,2632,1
20,7120.0,60,1,80.0,2.2e-05,28276,1
20,51858.0,60,1,80.0,2.1e-05,23435,1
20,41859.0,60,0,80.0,2.2e-05,17504,1
20,2643.0,60,1,80.0,2e-05,6180,1
20,80.0,60,4,16366.0,2.7e-05,28929,1
20,63161.0,60,1,80.0,2.5e-05,27741,1
20,23974.0,60,1,80.0,2.2e-05,5664,1
20,21481.0,60,0,80.0,2.4e-05,3447,1
20,80.0,60,4,47393.0,2.2e-05,33042,1
20,49654.0,60,1,80.0,2.4e-05,21686,1
20,80.0,60,4,44268.0,2.1e-05,32315,1
20,65365.0,60,1,80.0,2e-05,28130,1
20,32856.0,60,0,80.0,2.2e-05,39137,1
20,60762.0,60,0,80.0,2.2e-05,27325,1
20,10654.0,60,0,80.0,2.1e-05,38364,1
20,80.0,60,4,46935.0,2.2e-05,33018,1
20,2254.0,60,1,80.0,2.2e-05,4431,1
20,10493.0,60,0,80.0,2.1e-05,96,1
20,17593.0,60,1,80.0,2e-05,1616,1
20,55486.0,60,0,80.0,0.002229,39973,1
20,65364.0,60,0,80.0,2.2e-05,28129,1
20,19425.0,60,0,80.0,2.4e-05,2005,1
20,80.0,60,4,11858.0,2.1e-05,28609,1
20,49462.0,60,1,80.0,2.4e-05,21638,1
20,26215.0,60,1,80.0,5.2e-05,6139,1
20,80.0,60,4,15513.0,2.3e-05,28870,1
20,53383.0,60,1,80.0,2.2e-05,23817,1
20,48419.0,60,1,80.0,4.8e-05,21296,1
20,45525.0,60,0,80.0,2.2e-05,39605,1
20,22273.0,60,0,80.0,2.1e-05,4380,1
20,80.0,60,4,32807.0,2.2e-05,30170,1
20,80.0,60,4,64688.0,2.1e-05,35532,1
20,15269.0,60,0,80.0,2.4e-05,1150,1
20,9371.0,60,1,80.0,2.2e-05,36086,1
20,80.0,60,4,17946.0,2e-05,29037,1
20,80.0,60,4,30607.0,2.1e-05,30021,1
20,47407.0,60,0,80.0,2.2e-05,39677,1
20,80.0,60,4,31224.0,2.2e-05,30068,1
20,80.0,60,4,6650.0,2.3e-05,35573,1
20,80.0,60,4,10862.0,2.2e-05,28524,1
20,64941.0,60,1,80.0,2.4e-05,28060,1
20,80.0,60,4,24013.0,2.1e-05,29532,1
20,25165.0,60,0,80.0,2e-05,5921,1
20,11821.0,60,1,80.0,2.2e-05,403,1
20,80.0,60,4,30307.0,2.1e-05,29998,1
20,80.0,60,4,65430.0,2e-05,35559,1
20,80.0,60,4,30315.0,2.3e-05,30000,1
20,22990.0,60,1,80.0,2.3e-05,4529,1
20,80.0,60,4,27082.0,2.6e-05,29770,1
20,44307.0,60,0,80.0,2.2e-05,18584,1
20,16611.0,60,1,80.0,2.2e-05,1421,1
20,80.0,60,4,23207.0,2.2e-05,29483,1
20,31654.0,60,0,80.0,2.1e-05,7278,1
20,80.0,60,4,40628.0,2.1e-05,31850,1
20,80.0,60,4,42797.0,2.2e-05,32211,1
20,80.0,60,4,18957.0,2.3e-05,29104,1
20,80.0,60,4,44814.0,2.2e-05,32355,1
20,62624.0,60,0,80.0,2.1e-05,27637,1
20,80.0,60,4,34067.0,2.1e-05,30255,1
20,80.0,60,4,20987.0,2.8e-05,29324,1
20,80.0,60,4,37307.0,2.2e-05,31605,1
20,80.0,60,4,54244.0,2.2e-05,34034,1
20,80.0,60,4,5034.0,2.1e-05,33749,1
20,61650.0,60,1,80.0,2.1e-05,27491,1
20,80.0,60,4,15380.0,2.2e-05,28857,1
20,28732.0,60,0,80.0,2.1e-05,39000,1
20,60988.0,60,0,80.0,1.9e-05,27367,1
20,80.0,60,4,45511.0,2e-05,32677,1
20,64377.0,60,0,80.0,2.2e-05,27968,1
20,53607.0,60,1,80.0,2.4e-05,23913,1
20,14318.0,60,0,80.0,2.2e-05,38483,1
20,32177.0,60,1,80.0,2.2e-05,7402,1
20,80.0,60,4,54373.0,2.1e-05,34045,1
20,11536.0,60,1,80.0,2.2e-05,326,1
20,23973.0,60,1,80.0,2.3e-05,5663,1
20,25485.0,60,0,80.0,2.4e-05,5983,1
20,52238.0,60,1,80.0,2.2e-05,23522,1
20,80.0,60,4,20278.0,2.2e-05,29283,1
20,80.0,60,4,63153.0,2.2e-05,35465,1
20,23140.0,60,1,80.0,2.2e-05,5482,1
20,31689.0,60,1,80.0,2.2e-05,7286,1
20,80.0,60,4,34256.0,2.3e-05,30270,1
20,80.0,60,4,55885.0,2.5e-05,34458,1
20,6093.0,60,0,80.0,2.1e-05,27358,1
20,28640.0,60,0,80.0,2.2e-05,38996,1
20,80.0,60,4,62202.0,2.4e-05,35424,1
20,41680.0,60,1,80.0,2.1e-05,17456,1
20,80.0,60,4,36309.0,2.2e-05,31532,1
20,9490.0,60,0,80.0,2.2e-05,36105,1
20,25498.0,60,1,80.0,2.2e-05,5986,1
20,38338.0,60,0,80.0,2e-05,10525,1
20,80.0,60,4,22156.0,2.2e-05,29409,1
20,22070.0,60,0,80.0,2.2e-05,38750,1
20,13226.0,60,0,80.0,2.2e-05,712,1
20,80.0,60,4,28477.0,2.1e-05,29861,1
20,49726.0,60,1,80.0,2.4e-05,22445,1
20,56521.0,60,1,80.0,5.1e-05,25685,1
20,51992.0,60,1,80.0,2.2e-05,23460,1
20,25961.0,60,0,80.0,2.2e-05,6084,1
20,4066.0,60,1,80.0,2e-05,17176,1
20,37988.0,60,1,80.0,2.1e-05,10448,1
20,21953.0,60,1,80.0,2.4e-05,3534,1
20,53119.0,60,0,80.0,2.2e-05,23749,1
20,24092.0,60,0,80.0,2.1e-05,5693,1
20,19797.0,60,0,80.0,2.2e-05,2093,1
20,80.0,60,4,1420.0,2.2e-05,28776,1
20,36010.0,60,1,80.0,2.1e-05,10003,1
20,80.0,60,4,15193.0,2.1e-05,28842,1
20,63959.0,60,0,80.0,2.7e-05,27887,1
20,80.0,60,4,31074.0,2.2e-05,30056,1
20,47014.0,60,0,80.0,2.2e-05,20570,1
20,19788.0,60,0,80.0,5e-05,2089,1
20,12.0,60,0,80.0,5e-05,445,1
20,80.0,60,4,24573.0,2.8e-05,29574,1
20,54630.0,60,0,80.0,5e-05,39945,1
20,53673.0,60,0,80.0,2.2e-05,24013,1
20,3062.0,60,0,80.0,2.2e-05,7044,1
20,80.0,60,4,21837.0,2e-05,29389,1
20,80.0,60,4,29694.0,2.2e-05,29958,1
20,80.0,60,4,6870.0,2.1e-05,35584,1
20,80.0,60,4,59941.0,2.1e-05,35055,1
20,5570.0,60,1,80.0,2.1e-05,24691,1
20,44296.0,60,1,80.0,2.2e-05,18293,1
20,10953.0,60,0,80.0,2.1e-05,189,1
20,80.0,60,4,58599.0,2.2e-05,34993,1
20,53619.0,60,1,80.0,2.2e-05,23929,1
20,32287.0,60,1,80.0,2.2e-05,7420,1
20,58350.0,60,1,80.0,2.4e-05,26563,1
20,42664.0,60,1,80.0,2.2e-05,17929,1
20,41436.0,60,0,80.0,2.4e-05,39479,1
20,40272.0,60,0,80.0,2.1e-05,17048,1
20,35316.0,60,0,80.0,2.2e-05,9208,1
20,80.0,60,4,16745.0,2.2e-05,28950,1
20,3498.0,60,1,80.0,2.3e-05,8843,1
20,28579.0,60,0,80.0,5.3e-05,6644,1
20,32693.0,60,0,80.0,3e-05,39131,1
20,53280.0,60,0,80.0,2.4e-05,39894,1
20,43142.0,60,0,80.0,2.3e-05,39547,1
20,80.0,60,4,26533.0,2.2e-05,29722,1
20,21598.0,60,0,80.0,2.1e-05,38736,1
20,44689.0,60,1,80.0,2.2e-05,18831,1
20,22570.0,60,1,80.0,5e-05,4437,1
20,32347.0,60,1,80.0,2.1e-05,7433,1
20,80.0,60,4,17394.0,2.3e-05,28987,1
20,80.0,60,4,43406.0,2.2e-05,32255,1
20,80.0,60,4,26506.0,2.2e-05,29719,1
20,80.0,60,4,46920.0,2.3e-05,33016,1
20,25077.0,60,0,80.0,2.2e-05,38879,1
20,61751.0,60,0,80.0,2.1e-05,27504,1
20,62070.0,60,0,80.0,2.1e-05,27549,1
20,33185.0,60,0,80.0,2.2e-05,39151,1
20,18349.0,60,0,80.0,2.4e-05,1774,1
20,21751.0,60,0,80.0,2.4e-05,3494,1
20,80.0,60,4,54866.0,2.2e-05,34088,1
20,80.0,60,4,45040.0,2.2e-05,32376,1
20,24583.0,60,1,80.0,2e-05,5804,1
20,60505.0,60,1,80.0,2.1e-05,27189,1
20,80.0,60,4,48047.0,2.3e-05,33090,1
20,29736.0,60,0,80.0,2.3e-05,39036,1
20,80.0,60,4,54778.0,2.1e-05,34079,1
20,65121.0,60,0,80.0,2.2e-05,28090,1
20,41425.0,60,0,80.0,2.2e-05,39478,1
20,80.0,60,4,54941.0,2.2e-05,34094,1
20,23577.0,60,1,80.0,2.4e-05,5582,1
20,50780.0,60,0,80.0,2.2e-05,39805,1
20,60176.0,60,0,80.0,2.2e-05,26903,1
20,80.0,60,4,36912.0,2.2e-05,31575,1
20,58683.0,60,0,80.0,3.1e-05,26632,1
20,60948.0,60,1,80.0,2.2e-05,27362,1
20,37798.0,60,1,80.0,2.1e-05,10406,1
20,80.0,60,4,28943.0,5.3e-05,29908,1
20,16235.0,60,1,80.0,2.2e-05,1345,1
20,80.0,60,4,59180.0,2.2e-05,35013,1
20,80.0,60,4,6694.0,2.2e-05,35577,1
20,23276.0,60,1,80.0,2.3e-05,5508,1
20,55021.0,60,0,80.0,2.2e-05,39956,1
20,80.0,60,4,11079.0,2.2e-05,28540,1
20,64278.0,60,1,80.0,2.6e-05,27949,1
20,36724.0,60,0,80.0,2.1e-05,39300,1
20,28418.0,60,1,80.0,2.4e-05,6615,1
20,9311.0,60,1,80.0,2.1e-05,36074,1
20,80.0,60,4,5564.0,2.1e-05,34284,1
20,2562.0,60,0,80.0,2.4e-05,6017,1
20,54851.0,60,0,80.0,5.6e-05,24297,1
20,18636.0,60,1,80.0,2.2e-05,1835,1
20,80.0,60,4,21061.0,2.6e-05,29328,1
20,22562.0,60,1,80.0,5e-05,4435,1
20,46561.0,60,1,80.0,2.4e-05,20480,1
20,80.0,60,4,5098.0,2.2e-05,33799,1
20,9501.0,60,0,80.0,2.2e-05,36106,1
20,80.0,60,4,31799.0,2.1e-05,30102,1
20,40924.0,60,0,80.0,2e-05,17278,1
20,23399.0,60,0,80.0,2.2e-05,5536,1
20,12671.0,60,1,80.0,2.2e-05,594,1
20,63242.0,60,0,80.0,2.2e-05,27755,1
20,31063.0,60,1,80.0,2.2e-05,7147,1
20,57880.0,60,1,80.0,2.6e-05,25995,1
20,53556.0,60,0,80.0,2.2e-05,23853,1
20,80.0,60,4,41263.0,2.2e-05,31892,1
20,41880.0,60,1,80.0,2.4e-05,17507,1
20,3163.0,60,1,80.0,2.1e-05,7272,1
20,30688.0,60,1,80.0,2.4e-05,7065,1
20,80.0,60,4,10017.0,2.1e-05,28457,1
20,26594.0,60,1,80.0,0.000346,6207,1
20,80.0,60,4,52961.0,2e-05,33951,1
20,32950.0,60,0,80.0,2.2e-05,39143,1
20,4946.0,60,1,80.0,2.2e-05,21637,1
20,25920.0,60,0,80.0,2.1e-05,38905,1
20,39138.0,60,0,80.0,5e-05,16802,1
20,30684.0,60,1,80.0,1.9e-05,7062,1
20,80.0,60,4,21060.0,4.9e-05,29327,1
20,24219.0,60,1,80.0,5.1e-05,5714,1
20,8095.0,60,1,80.0,2e-05,35825,1
20,45754.0,60,1,80.0,2.5e-05,19942,1
20,36827.0,60,0,80.0,2.2e-05,39305,1
20,45185.0,60,1,80.0,2.2e-05,19161,1
20,43430.0,60,1,80.0,2.4e-05,18108,1
20,6325.0,60,1,80.0,2.2e-05,27757,1
20,26483.0,60,0,80.0,2.3e-05,6186,1
20,80.0,60,4,56175.0,5.6e-05,34657,1
20,38927.0,60,1,80.0,5.3e-05,10919,1
20,9052.0,60,1,80.0,2.2e-05,36024,1
20,25059.0,60,0,80.0,4.7e-05,5892,1
20,13257.0,60,1,80.0,2.3e-05,722,1
20,80.0,60,4,27032.0,2.2e-05,29767,1
20,17696.0,60,0,80.0,2.4e-05,38605,1
20,4719.0,60,1,80.0,6.2e-05,20607,1
20,18446.0,60,0,80.0,2.2e-05,1793,1
20,52643.0,60,1,80.0,2.3e-05,23630,1
20,34362.0,60,1,80.0,2.1e-05,8282,1
20,4317.0,60,1,80.0,2.2e-05,18054,1
20,48367.0,60,1,80.0,2.2e-05,21284,1
20,28993.0,60,0,80.0,2.2e-05,39011,1
20,3302.0,60,1,80.0,2e-05,7557,1
20,56181.0,60,1,80.0,2.6e-05,25319,1
20,6083.0,60,1,80.0,2.1e-05,27340,1
20,80.0,60,4,46681.0,5.7e-05,32995,1
20,2789.0,60,0,80.0,5e-05,38971,1
20,11178.0,60,1,80.0,2.4e-05,236,1
20,39334.0,60,0,80.0,2.4e-05,16840,1
20,38554.0,60,0,80.0,5.4e-05,10567,1
20,37334.0,60,1,80.0,2.2e-05,10323,1
20,2493.0,60,1,80.0,2.4e-05,5864,1
20,80.0,60,4,22789.0,2.2e-05,29454,1
20,28148.0,60,1,80.0,2.7e-05,6561,1
20,42295.0,60,0,80.0,2.1e-05,39515,1
20,80.0,60,4,30416.0,2e-05,30007,1
20,80.0,60,4,2009.0,2.2e-05,29264,1
20,28106.0,60,1,80.0,5.1e-05,6546,1
20,57479.0,60,1,80.0,2.2e-05,25914,1
20,80.0,60,4,46685.0,2.2e-05,32996,1
20,80.0,60,4,2259.0,4.8e-05,29436,1
20,6289.0,60,0,80.0,2.1e-05,40084,1
20,80.0,60,4,58505.0,2.2e-05,34990,1
20,80.0,60,4,6106.0,2.4e-05,35375,1
20,80.0,60,4,53071.0,2.1e-05,33955,1
20,8909.0,60,1,80.0,2.1e-05,35987,1
20,80.0,60,4,46723.0,2.2e-05,33000,1
20,15062.0,60,1,80.0,2.6e-05,1110,1
20,80.0,60,4,43742.0,5.2e-05,32279,1
20,7513.0,60,1,80.0,5.2e-05,28357,1
20,80.0,60,4,43129.0,2.2e-05,32236,1
20,27031.0,60,0,80.0,2.2e-05,38942,1
20,30470.0,60,1,80.0,2.2e-05,7013,1
20,80.0,60,4,3898.0,2.2e-05,31714,1
20,41416.0,60,0,80.0,2.1e-05,39477,1
20,80.0,60,4,53998.0,2.2e-05,34012,1
20,80.0,60,4,39207.0,2.1e-05,31731,1
20,35694.0,60,1,80.0,2.2e-05,9618,1
20,80.0,60,4,49438.0,2.1e-05,33188,1
20,62276.0,60,1,80.0,2.4e-05,27578,1
20,80.0,60,4,49053.0,2.1e-05,33165,1
20,22133.0,60,1,80.0,2.4e-05,4343,1
20,24689.0,60,1,80.0,2e-05,5819,1
20,11639.0,60,1,80.0,2.5e-05,358,1
20,80.0,60,4,16286.0,2.6e-05,28923,1
20,20792.0,60,1,80.0,2.1e-05,2713,1
20,80.0,60,4,484.0,2.1e-05,33121,1
20,80.0,60,4,34517.0,2.1e-05,30292,1
20,5041.0,60,0,80.0,2.6e-05,23119,1
20,51464.0,60,1,80.0,2.3e-05,23348,1
20,80.0,60,4,23678.0,2.2e-05,29513,1
20,44393.0,60,1,80.0,2.9e-05,18605,1
20,55342.0,60,1,80.0,2.2e-05,24422,1
20,80.0,60,4,26228.0,2.2e-05,29689,1
20,80.0,60,4,32482.0,2.2e-05,30146,1
20,80.0,60,4,49319.0,2e-05,33180,1
20,80.0,60,4,8527.0,2.5e-05,35710,1
20,44447.0,60,1,80.0,2.2e-05,18618,1
20,80.0,60,4,57341.0,2.1e-05,34919,1
20,60765.0,60,0,80.0,2.7e-05,27326,1
20,7789.0,60,0,80.0,4.8e-05,28415,1
20,36855.0,60,1,80.0,2.1e-05,10215,1
20,7927.0,60,1,80.0,2.4e-05,28444,1
20,35797.0,60,0,80.0,5.5e-05,9744,1
20,56540.0,60,0,80.0,2.2e-05,25690,1
20,48184.0,60,1,80.0,2.2e-05,21240,1
20,2094.0,60,1,80.0,2.4e-05,2743,1
20,80.0,60,4,23018.0,2.1e-05,29466,1
20,80.0,60,4,51782.0,2.1e-05,33857,1
20,13450.0,60,0,80.0,2.4e-05,38450,1
20,8890.0,60,1,80.0,4.9e-05,35979,1
20,7326.0,60,1,80.0,2.3e-05,28327,1
20,39223.0,60,0,80.0,2.2e-05,16819,1
20,41487.0,60,1,80.0,2.1e-05,17412,1
20,19935.0,60,0,80.0,2.1e-05,2121,1
20,3193.0,60,1,80.0,2.2e-05,7332,1
20,36358.0,60,0,80.0,2.4e-05,39288,1
20,13672.0,60,1,80.0,2.2e-05,811,1
20,43345.0,60,0,80.0,2.4e-05,18095,1
20,6670.0,60,1,80.0,2.2e-05,28183,1
20,51440.0,60,1,80.0,2.2e-05,23342,1
20,19772.0,60,1,80.0,5e-05,2085,1
20,58447.0,60,1,80.0,2.2e-05,26581,1
20,23670.0,60,1,80.0,2.2e-05,5605,1
20,80.0,60,4,51572.0,2.2e-05,33841,1
20,22428.0,60,0,80.0,2.2e-05,38762,1
20,34550.0,60,0,80.0,2e-05,39206,1
20,80.0,60,4,59376.0,2.9e-05,35026,1
20,32920.0,60,0,80.0,2e-05,7536,1
20,80.0,60,4,30540.0,2.4e-05,30018,1
20,56445.0,60,0,80.0,2.3e-05,40005,1
20,80.0,60,4,55963.0,5.2e-05,34525,1
20,60538.0,60,1,80.0,2.1e-05,27213,1
20,62034.0,60,0,80.0,2e-05,27546,1
20,28828.0,60,1,80.0,2.2e-05,6690,1
20,65239.0,60,1,80.0,2.1e-05,28111,1
20,80.0,60,4,11253.0,2.2e-05,28565,1
20,14474.0,60,1,80.0,2.2e-05,993,1
20,55814.0,60,0,80.0,2.2e-05,39980,1
20,80.0,60,4,11287.0,2.4e-05,28568,1
20,24573.0,60,0,80.0,2.1e-05,5803,1
20,25743.0,60,0,80.0,5.9e-05,6040,1
20,47191.0,60,0,80.0,2.3e-05,39670,1
20,80.0,60,4,24068.0,2.1e-05,29537,1
20,80.0,60,4,18398.0,2.2e-05,29062,1
20,26113.0,60,1,80.0,4.9e-05,6118,1
20,7660.0,60,0,80.0,2.4e-05,40119,1
20,62119.0,60,1,80.0,2.1e-05,27556,1
20,80.0,60,4,47756.0,6.2e-05,33067,1
20,80.0,60,4,21958.0,2.2e-05,29396,1
20,59864.0,60,1,80.0,2.2e-05,26854,1
20,45275.0,60,0,80.0,2e-05,19274,1
20,47417.0,60,0,80.0,2.2e-05,20651,1
20,80.0,60,4,31037.0,2.2e-05,30050,1
20,10720.0,60,0,80.0,3.1e-05,38371,1
20,11352.0,60,0,80.0,2.8e-05,38387,1
20,80.0,60,4,34590.0,2.2e-05,30301,1
20,21009.0,60,1,80.0,2.4e-05,3341,1
20,80.0,60,4,40769.0,2.3e-05,31857,1
20,36469.0,60,0,80.0,2.2e-05,10125,1
20,31019.0,60,0,80.0,2.1e-05,39079,1
20,36950.0,60,1,80.0,2.6e-05,10238,1
20,48342.0,60,1,80.0,2.2e-05,21279,1
20,80.0,60,4,2127.0,6e-05,29347,1
20,52909.0,60,1,80.0,2.2e-05,23695,1
20,16391.0,60,1,80.0,2.8e-05,1386,1
20,80.0,60,4,38189.0,2.5e-05,31665,1
20,80.0,60,4,55560.0,2e-05,34232,1
20,55901.0,60,1,80.0,2.1e-05,24937,1
20,80.0,60,4,42118.0,2.1e-05,31978,1
20,33226.0,60,0,80.0,5.1e-05,7995,1
20,4358.0,60,1,80.0,2.2e-05,18145,1
20,33366.0,60,1,80.0,2.1e-05,8039,1
20,13152.0,60,1,80.0,5.1e-05,697,1
20,51447.0,60,0,80.0,2.2e-05,23344,1
20,27809.0,60,1,80.0,2.6e-05,6467,1
20,43147.0,60,1,80.0,5.5e-05,18050,1
20,80.0,60,4,27749.0,2.2e-05,29814,1
20,16431.0,60,1,80.0,2.4e-05,1394,1
20,80.0,60,4,127.0,2.2e-05,28681,1
20,29049.0,60,1,80.0,2.1e-05,6741,1
20,12301.0,60,1,80.0,5.1e-05,512,1
20,8428.0,60,0,80.0,4.9e-05,35888,1
20,5523.0,60,1,80.0,2e-05,24385,1
20,22020.0,60,1,80.0,2.2e-05,4313,1
20,41662.0,60,0,80.0,2e-05,39485,1
20,25279.0,60,1,80.0,5e-05,5943,1
20,9317.0,60,0,80.0,0.000103,36076,1
20,80.0,60,4,5489.0,2.9e-05,34090,1
20,80.0,60,4,13234.0,2.8e-05,28708,1
20,80.0,60,4,54232.0,2.2e-05,34033,1
20,36840.0,60,0,80.0,2.1e-05,39306,1
20,56912.0,60,0,80.0,2.2e-05,40030,1
20,80.0,60,4,46550.0,2.2e-05,32990,1
20,41904.0,60,0,80.0,2.2e-05,39498,1
20,13476.0,60,1,80.0,2.2e-05,769,1
20,8358.0,60,0,80.0,2.2e-05,35875,1
20,19994.0,60,0,80.0,5.3e-05,38680,1
20,23767.0,60,0,80.0,2.1e-05,38822,1
20,80.0,60,4,16572.0,4.9e-05,28940,1
20,11546.0,60,0,80.0,3e-05,327,1
20,47502.0,60,0,80.0,2.3e-05,39682,1
20,43137.0,60,0,80.0,2.1e-05,39544,1
20,48896.0,60,1,80.0,2.2e-05,21519,1
20,7674.0,60,1,80.0,2.2e-05,28389,1
20,60354.0,60,1,80.0,2.1e-05,27061,1
20,80.0,60,4,25317.0,2e-05,29628,1
20,80.0,60,4,15772.0,2.1e-05,28886,1
20,80.0,60,4,43361.0,2.2e-05,32251,1
20,80.0,60,4,18428.0,2.2e-05,29064,1
20,80.0,60,4,56565.0,5.2e-05,34856,1
20,2772.0,60,1,80.0,5.5e-05,6451,1
